pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class,Category,Filename
22,8,16.5,0,245.3636364,936,42.54545455,5398,245.3636364,0,485,1698,23,353,606,61,376,85,72,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,1,0,1,1,5,3,6,0.043478261,0,0.043478261,0.043478261,0.217391304,0.130434783,0.260869565,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-2.raw
22,8,16.31818182,0,241.8636364,936,42.54545455,5321,241.8636364,0,473,1689,23,353,609,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-3.raw
22,8,14,0,233.1818182,936,42.54545455,5130,233.1818182,0,470,1628,23,353,506,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-4.raw
22,8,13.36363636,0,229.1818182,936,42.54545455,5042,229.1818182,0,470,1595,23,353,461,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-5.raw
22,8,13.72727273,0,234.8181818,939,42.68181818,5166,234.8181818,0,474,1683,23,356,485,61,376,85,73,170,26,47,26,0.026970954,0.048755187,0.026970954,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-6.raw
27,9,14,0,269.2222222,1212,44.88888889,7269,269.2222222,0,542,2630,30,555,670,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-7.raw
27,9,13.62962963,0,266.962963,1212,44.88888889,7208,266.962963,0,541,2600,30,556,646,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-8.raw
27,9,13.33333333,0,265.2962963,1212,44.88888889,7163,265.2962963,0,541,2585,30,556,630,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7ee08dbd8e61fb131cc2258ad23f01c675265c04b502aa8676da524f962a98ab-9.raw
22,8,16.5,0,244.5909091,934,42.45454545,5381,244.5909091,0,478,1689,23,345,608,61,376,85,71,170,24,45,24,0.02507837,0.047021944,0.02507837,1,1,6,1,0,0,0,0,4,2,4,0,0,0,0,0.181818182,0.090909091,0.181818182,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-1.raw
28,10,12.96428571,0,264.1071429,1276,45.57142857,7395,264.1071429,0,542,2654,31,567,648,73,607,110,138,221,32,59,32,0.02448355,0.045141546,0.02448355,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.142857143,0.071428571,0.178571429,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-10.raw
22,8,16.45454545,0,243.8636364,934,42.45454545,5365,243.8636364,0,479,1685,23,347,606,61,376,85,71,170,25,46,25,0.026096033,0.048016701,0.026096033,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-2.raw
22,8,16.5,0,243.1363636,936,42.54545455,5349,243.1363636,0,480,1698,23,353,612,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-3.raw
22,8,13.81818182,0,232.3181818,936,42.54545455,5111,232.3181818,0,470,1624,23,353,495,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-4.raw
22,8,13.36363636,0,229.3181818,936,42.54545455,5045,229.3181818,0,470,1600,23,353,463,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-5.raw
22,8,13.63636364,0,234.5909091,939,42.68181818,5161,234.5909091,0,474,1685,23,356,482,61,376,85,73,170,26,47,26,0.026970954,0.048755187,0.026970954,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-6.raw
27,9,14,0,269.1851852,1212,44.88888889,7268,269.1851852,0,542,2634,30,555,671,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-7.raw
27,9,13.74074074,0,267.5925926,1212,44.88888889,7225,267.5925926,0,541,2612,30,556,651,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-8.raw
27,9,13.33333333,0,264.6666667,1212,44.88888889,7146,264.6666667,0,540,2582,30,556,627,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-9.raw
44,17,10.59090909,0,211.1136364,1751,39.79545455,9289,211.1136364,0,675,3168,47,785,867,109,673,131,200,275,51,94,51,0.028317601,0.052193226,0.028317601,3,3,18,1,1,0,1,1,5,3,7,0.022222222,0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-1.raw
42,17,9.547619048,0,209.8095238,1647,39.21428571,8812,209.8095238,0,667,2988,45,854,716,106,623,124,254,267,48,89,48,0.028811525,0.053421369,0.028811525,3,3,18,1,3,0,3,3,7,5,9,0.066666667,0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,119,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-10.raw
43,17,10.11627907,0,210.9302326,1722,40.04651163,9070,210.9302326,0,671,3091,46,784,797,107,665,128,207,274,51,93,51,0.028781038,0.05248307,0.028781038,3,3,18,1,5,0,5,5,9,7,11,0.104166667,0,0.104166667,0.104166667,0.1875,0.145833333,0.229166667,138,389,221,26,24,116,0,122,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-2.raw
45,18,9.777777778,0,205.7111111,1785,39.66666667,9257,205.7111111,0,674,3147,48,804,801,111,674,134,217,282,50,94,50,0.027262814,0.051254089,0.027262814,3,3,18,1,2,0,2,2,6,4,8,0.042553191,0,0.042553191,0.042553191,0.127659574,0.085106383,0.170212766,138,389,221,26,24,116,0,122,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-3.raw
45,18,9.533333333,0,203.8,1763,39.17777778,9171,203.8,0,674,3120,48,810,774,111,665,134,223,282,49,93,49,0.027071823,0.051381215,0.027071823,3,3,18,1,3,0,3,3,7,5,9,0.0625,0,0.0625,0.0625,0.145833333,0.104166667,0.1875,138,389,221,26,24,116,0,122,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-4.raw
45,18,9.311111111,0,203.3555556,1763,39.17777778,9151,203.3555556,0,674,3111,48,816,758,111,665,134,229,282,49,93,49,0.027161863,0.051552106,0.027161863,3,3,18,1,4,0,4,4,8,6,10,0.081632653,0,0.081632653,0.081632653,0.163265306,0.12244898,0.204081633,138,389,221,26,24,116,0,122,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-5.raw
43,17,9.488372093,0,206.0465116,1676,38.97674419,8860,206.0465116,0,667,3027,46,812,732,108,623,127,230,272,48,90,48,0.02805377,0.052600818,0.02805377,3,3,18,1,5,0,5,5,9,7,11,0.104166667,0,0.104166667,0.104166667,0.1875,0.145833333,0.229166667,138,389,221,26,24,116,0,121,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-6.raw
42,17,9.523809524,0,209.452381,1647,39.21428571,8797,209.452381,0,663,2991,45,837,721,106,623,124,236,267,48,89,48,0.028673835,0.053166069,0.028673835,3,3,18,1,4,0,4,4,8,6,10,0.086956522,0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,389,221,26,24,116,0,119,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-7.raw
42,17,9.523809524,0,209.4047619,1647,39.21428571,8795,209.4047619,0,665,2985,45,842,721,106,623,124,242,267,48,89,48,0.028759736,0.053325345,0.028759736,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-8.raw
42,17,9.523809524,0,209.452381,1647,39.21428571,8797,209.452381,0,665,2990,45,848,719,106,623,124,247,267,48,89,48,0.028794241,0.053389322,0.028794241,3,3,18,1,1,0,1,1,5,3,7,0.023255814,0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,119,86,0,8,Malware,Spyware-TIBS,Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-9.raw
22,8,16.31818182,0,243.2727273,934,42.45454545,5352,243.2727273,0,478,1674,23,345,594,61,376,85,71,170,24,45,24,0.02507837,0.047021944,0.02507837,1,1,6,1,0,0,0,0,4,2,4,0,0,0,0,0.181818182,0.090909091,0.181818182,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-1.raw
29,10,12.86206897,0,261.4827586,1322,45.5862069,7583,261.4827586,0,554,2688,32,578,671,79,611,113,158,243,34,62,34,0.025092251,0.045756458,0.025092251,2,2,12,1,2,0,2,2,6,4,7,0.064516129,0,0.064516129,0.064516129,0.193548387,0.129032258,0.225806452,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-10.raw
22,8,16.40909091,0,244.2727273,936,42.54545455,5374,244.2727273,0,480,1693,23,353,597,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-2.raw
22,8,16.27272727,0,240.8181818,936,42.54545455,5298,240.8181818,0,473,1684,23,353,601,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-3.raw
22,8,13.59090909,0,231.0909091,936,42.54545455,5084,231.0909091,0,470,1611,23,353,481,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-4.raw
22,8,13.40909091,0,229.0909091,936,42.54545455,5040,229.0909091,0,470,1596,23,353,462,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-5.raw
22,8,13.77272727,0,234.7727273,939,42.68181818,5165,234.7727273,0,474,1685,23,356,486,61,376,85,73,170,26,47,26,0.026970954,0.048755187,0.026970954,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-6.raw
27,9,14.03703704,0,268.962963,1212,44.88888889,7262,268.962963,0,542,2628,30,555,671,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-7.raw
27,9,13.62962963,0,266.1111111,1212,44.88888889,7185,266.1111111,0,541,2593,30,556,646,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-8.raw
27,9,13.37037037,0,264.7037037,1212,44.88888889,7147,264.7037037,0,541,2578,30,556,629,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-85ae85a36eb35350175eb3c1b00dcab52d5fe726bab65975a6bb3177c8719da6-9.raw
39,14,11.12820513,0,220.025641,1569,40.23076923,8581,220.025641,0,646,2990,42,660,805,99,640,120,175,259,47,85,47,0.029102167,0.052631579,0.029102167,3,3,18,1,3,0,3,3,7,5,9,0.071428571,0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,123,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-1.raw
35,13,10.37142857,0,215.0571429,1384,39.54285714,7527,215.0571429,0,625,2631,37,603,631,88,570,107,136,223,42,76,42,0.029871977,0.054054054,0.029871977,2,2,12,1,0,0,0,0,4,2,6,0,0,0,0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,120,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-10.raw
41,15,10.41463415,0,211.7560976,1621,39.53658537,8682,211.7560976,0,651,3031,44,674,780,103,643,126,181,267,47,87,47,0.028194361,0.052189562,0.028194361,3,3,18,1,2,0,2,2,6,4,8,0.046511628,0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,123,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-2.raw
41,15,10.14634146,0,209.9268293,1612,39.31707317,8607,209.9268293,0,649,3003,44,674,752,103,640,126,179,267,45,85,45,0.027173913,0.051328502,0.027173913,3,3,18,1,2,0,2,2,6,4,8,0.046511628,0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,123,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-3.raw
40,15,9.95,0,209.15,1563,39.075,8366,209.15,0,646,2929,43,669,710,101,606,123,176,262,45,84,45,0.028037383,0.052336449,0.028037383,3,3,18,1,2,0,2,2,6,4,8,0.047619048,0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,389,221,26,24,116,0,123,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-4.raw
40,15,9.875,0,208.725,1563,39.075,8349,208.725,0,646,2918,43,669,701,101,606,123,176,262,45,84,45,0.028125,0.0525,0.028125,3,3,18,1,2,0,2,2,6,4,8,0.047619048,0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,389,221,26,24,116,0,123,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-5.raw
38,14,10.10526316,0,213.3684211,1490,39.21052632,8108,213.3684211,0,633,2860,41,676,675,94,600,116,160,239,42,79,42,0.027667984,0.052042161,0.027667984,3,3,18,1,4,0,4,4,8,6,10,0.095238095,0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,122,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-6.raw
37,14,10.18918919,0,215.6486486,1452,39.24324324,7979,215.6486486,0,628,2816,40,672,665,92,594,113,159,230,42,78,42,0.028610354,0.053133515,0.028610354,3,3,18,1,5,0,5,5,9,7,11,0.119047619,0,0.119047619,0.119047619,0.214285714,0.166666667,0.261904762,138,389,221,26,24,116,0,120,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-7.raw
37,14,10.10810811,0,215.3243243,1452,39.24324324,7967,215.3243243,0,633,2812,40,672,660,92,594,113,160,230,42,78,42,0.028629857,0.053169734,0.028629857,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,120,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-8.raw
37,14,10.18918919,0,215.1621622,1452,39.24324324,7961,215.1621622,0,630,2814,40,672,662,92,594,113,160,230,42,78,42,0.028668942,0.053242321,0.028668942,3,3,18,1,0,0,0,0,4,2,6,0,0,0,0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,120,87,0,8,Malware,Spyware-TIBS,Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-9.raw
22,8,16.59090909,0,244.4545455,934,42.45454545,5378,244.4545455,0,478,1684,23,345,611,61,376,85,71,170,24,45,24,0.02507837,0.047021944,0.02507837,1,1,6,1,0,0,0,0,4,2,4,0,0,0,0,0.181818182,0.090909091,0.181818182,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-1.raw
29,10,12.68965517,0,260.862069,1322,45.5862069,7565,260.862069,0,554,2679,32,578,661,79,611,113,158,243,34,62,34,0.025092251,0.045756458,0.025092251,2,2,12,1,2,0,2,2,6,4,8,0.064516129,0,0.064516129,0.064516129,0.193548387,0.129032258,0.258064516,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-10.raw
22,8,16.68181818,0,245.5454545,936,42.54545455,5402,245.5454545,0,485,1701,23,353,613,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-2.raw
22,8,16.5,0,242.1363636,936,42.54545455,5327,242.1363636,0,473,1689,23,353,613,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-3.raw
22,8,13.77272727,0,231.8636364,936,42.54545455,5101,231.8636364,0,470,1617,23,353,493,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-4.raw
22,8,13.40909091,0,229.2727273,936,42.54545455,5044,229.2727273,0,470,1598,23,353,465,61,376,85,71,170,25,46,25,0.026041667,0.047916667,0.026041667,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-5.raw
22,8,13.77272727,0,234.9545455,939,42.68181818,5169,234.9545455,0,474,1687,23,356,489,61,376,85,73,170,26,47,26,0.026970954,0.048755187,0.026970954,1,1,6,1,0,0,0,0,4,2,5,0,0,0,0,0.181818182,0.090909091,0.227272727,137,385,220,26,23,114,0,114,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-6.raw
27,9,14.03703704,0,269.2222222,1212,44.88888889,7269,269.2222222,0,542,2633,30,555,674,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-7.raw
27,9,13.66666667,0,266.5925926,1212,44.88888889,7198,266.5925926,0,541,2603,30,556,650,71,518,107,134,216,30,56,30,0.024174053,0.045124899,0.024174053,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.148148148,0.074074074,0.185185185,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-8.raw
28,10,13.60714286,0,267.8214286,1276,45.57142857,7499,267.8214286,0,549,2683,31,567,682,73,607,110,138,221,32,59,32,0.02448355,0.045141546,0.02448355,2,2,12,1,0,0,0,0,4,2,5,0,0,0,0,0.142857143,0.071428571,0.178571429,138,389,221,26,24,116,0,120,88,0,8,Malware,Spyware-TIBS,Spyware-TIBS-89a8dd64095295fe228f580ae94893cd8a6cd628ee3f36ae208b6d7ff79a7e55-9.raw
