,Class
20910,0
8489,0
49769,1
23927,0
25049,0
58104,1
2085,0
27118,0
55776,1
56138,1
46240,1
45268,1
49959,1
46776,1
52010,1
16467,0
31628,1
3128,0
27543,0
22594,0
55556,1
16649,0
57961,1
36530,1
35397,1
24096,0
42651,1
42034,1
54753,1
27518,0
22869,0
435,0
17574,0
6383,0
2407,0
55056,1
25588,0
2213,0
46072,1
19930,0
26209,0
47735,1
46459,1
34992,1
41825,1
19666,0
30127,1
35586,1
42893,1
31895,1
52675,1
3618,0
53021,1
16598,0
1258,0
10654,0
44930,1
13661,0
9589,0
36445,1
7126,0
49099,1
43751,1
15904,0
22411,0
16191,0
53304,1
32200,1
53227,1
35226,1
5202,0
48358,1
2029,0
47397,1
14130,0
34771,1
7820,0
24324,0
50475,1
32063,1
40356,1
30729,1
27172,0
39007,1
19067,0
45568,1
5060,0
16033,0
22130,0
49502,1
25283,0
6856,0
11699,0
57785,1
4953,0
13108,0
22809,0
36046,1
14985,0
14202,0
33834,1
17928,0
32453,1
25581,0
3434,0
48250,1
33958,1
19618,0
24304,0
35945,1
6091,0
40003,1
5163,0
16581,0
47180,1
36263,1
54958,1
49289,1
12384,0
1274,0
35355,1
1620,0
11862,0
16830,0
28108,0
37030,1
14403,0
31615,1
48732,1
27740,0
55327,1
46775,1
58238,1
24037,0
35233,1
43490,1
3986,0
23461,0
18417,0
53856,1
33393,1
42239,1
48418,1
50541,1
45062,1
18595,0
8830,0
47208,1
8203,0
35137,1
17996,0
15386,0
26730,0
4132,0
12636,0
7416,0
45945,1
6484,0
37431,1
27352,0
58272,1
20367,0
4731,0
18152,0
18985,0
3239,0
54216,1
18938,0
29095,0
29553,1
24446,0
43920,1
30041,1
21737,0
50407,1
40064,1
27768,0
26411,0
13682,0
21319,0
17927,0
51137,1
20882,0
20252,0
11661,0
17384,0
11562,0
10273,0
3043,0
40810,1
46725,1
10432,0
9053,0
39947,1
14362,0
21849,0
5706,0
41102,1
51870,1
28879,0
27135,0
52419,1
43817,1
19902,0
38436,1
2519,0
12674,0
398,0
28564,0
9529,0
37345,1
2815,0
35080,1
30872,1
39363,1
25274,0
19441,0
13220,0
49449,1
11125,0
31932,1
46300,1
11417,0
14927,0
45369,1
20494,0
27382,0
11040,0
39949,1
15982,0
11217,0
24450,0
13083,0
23246,0
16036,0
54169,1
9970,0
22025,0
45066,1
53607,1
12456,0
13960,0
21948,0
46575,1
56011,1
46007,1
11351,0
33804,1
22587,0
7222,0
22989,0
40988,1
24328,0
40534,1
18875,0
25320,0
52112,1
2645,0
11427,0
31145,1
39802,1
55798,1
7946,0
47277,1
4916,0
34159,1
49235,1
5131,0
33599,1
54592,1
28633,0
16421,0
13433,0
41848,1
6044,0
21713,0
51491,1
46331,1
48850,1
44440,1
29333,1
41531,1
7884,0
56829,1
58018,1
11804,0
3876,0
40430,1
5817,0
2829,0
41286,1
28049,0
13583,0
5711,0
57974,1
14084,0
24006,0
52902,1
46805,1
40939,1
47908,1
58088,1
28478,0
46286,1
46070,1
29967,1
40675,1
35281,1
6626,0
49203,1
15413,0
51127,1
39613,1
2157,0
23035,0
19048,0
33879,1
26180,0
15719,0
31923,1
55245,1
12868,0
23516,0
7966,0
56994,1
52651,1
9799,0
48729,1
21374,0
29825,1
46673,1
4714,0
7216,0
57549,1
56585,1
5155,0
22492,0
51581,1
49073,1
35257,1
32853,1
50831,1
13309,0
38633,1
49714,1
22434,0
8546,0
34773,1
292,0
56185,1
29841,1
57271,1
3014,0
38577,1
33267,1
30720,1
41874,1
50993,1
35666,1
330,0
31869,1
49119,1
58011,1
37704,1
52862,1
54221,1
17716,0
31542,1
36818,1
20357,0
43834,1
40872,1
58497,1
16418,0
31348,1
49,0
42919,1
23789,0
32373,1
57136,1
51742,1
48737,1
51244,1
37998,1
20903,0
2899,0
21837,0
46221,1
17857,0
38731,1
11901,0
21766,0
22012,0
42188,1
21254,0
42825,1
40396,1
43261,1
26478,0
26359,0
18547,0
56409,1
9634,0
45542,1
55081,1
9115,0
1106,0
38990,1
41063,1
1347,0
14359,0
17670,0
56495,1
287,0
46143,1
53122,1
39223,1
13164,0
26924,0
39538,1
35698,1
17966,0
14054,0
3284,0
33184,1
19781,0
56310,1
11432,0
28826,0
21931,0
7706,0
32808,1
50662,1
54553,1
29882,1
32428,1
10290,0
55789,1
2456,0
22344,0
32521,1
8227,0
13238,0
9844,0
24012,0
56031,1
28813,0
562,0
39902,1
13485,0
34102,1
14030,0
24865,0
48908,1
18246,0
11968,0
5201,0
33646,1
19436,0
48836,1
4584,0
26539,0
53807,1
54781,1
34529,1
57305,1
35754,1
30186,1
10158,0
39552,1
36029,1
3584,0
57293,1
10760,0
18433,0
20746,0
12314,0
53757,1
21961,0
26255,0
8485,0
58538,1
7621,0
39700,1
21029,0
36863,1
12129,0
54298,1
55442,1
34789,1
42714,1
38089,1
37353,1
45734,1
25226,0
53797,1
15148,0
29998,1
15431,0
35858,1
2929,0
11429,0
833,0
40267,1
15827,0
37005,1
22428,0
21390,0
56646,1
53250,1
34212,1
44662,1
17941,0
6379,0
8620,0
15483,0
26556,0
20278,0
13599,0
14560,0
25982,0
35746,1
27275,0
8381,0
38780,1
15473,0
42959,1
18104,0
21091,0
56488,1
11930,0
54029,1
8995,0
20573,0
48337,1
17121,0
43648,1
1079,0
25514,0
9937,0
37769,1
47137,1
2603,0
3210,0
47889,1
7419,0
57411,1
17441,0
41083,1
39853,1
9476,0
4542,0
7794,0
34922,1
50568,1
52786,1
38995,1
6682,0
6421,0
21024,0
3108,0
43271,1
58431,1
28517,0
33660,1
23712,0
22228,0
30894,1
37075,1
5298,0
13788,0
52776,1
7474,0
49650,1
22107,0
19235,0
8267,0
28018,0
45759,1
38715,1
4070,0
15421,0
23491,0
3550,0
1338,0
56770,1
11598,0
15187,0
41318,1
38916,1
33538,1
25941,0
37668,1
39896,1
13474,0
11853,0
43174,1
53362,1
26597,0
56892,1
14368,0
2195,0
12228,0
27835,0
49500,1
30408,1
14519,0
23681,0
32524,1
42418,1
10803,0
15030,0
57981,1
6999,0
24872,0
57027,1
42696,1
37958,1
12123,0
30224,1
43120,1
47058,1
21903,0
21641,0
29206,0
16020,0
39440,1
22171,0
58181,1
49035,1
17877,0
31498,1
46630,1
57287,1
40573,1
35739,1
33261,1
20941,0
1525,0
15694,0
24846,0
2495,0
24740,0
17182,0
57424,1
53981,1
12461,0
31192,1
36465,1
2419,0
23907,0
44339,1
54246,1
46818,1
49125,1
56903,1
30280,1
11204,0
27576,0
19805,0
5284,0
23732,0
51670,1
13180,0
53354,1
50859,1
17172,0
52113,1
6865,0
12699,0
54675,1
34083,1
50659,1
30776,1
8584,0
40791,1
15176,0
22766,0
30253,1
46628,1
55036,1
21194,0
43177,1
14487,0
11492,0
22319,0
41226,1
5086,0
5460,0
41741,1
32163,1
51952,1
43438,1
2305,0
37224,1
16496,0
28651,0
1384,0
27774,0
10444,0
7499,0
9708,0
54103,1
31400,1
50340,1
6148,0
10039,0
29125,0
41537,1
49444,1
46990,1
28872,0
20122,0
3524,0
16721,0
13358,0
50273,1
41796,1
7061,0
26434,0
46795,1
45178,1
34299,1
36905,1
13736,0
49241,1
15716,0
45520,1
2408,0
4634,0
50147,1
5466,0
58450,1
11153,0
1293,0
18197,0
52029,1
26041,0
5422,0
57463,1
15771,0
45273,1
57954,1
8543,0
13029,0
420,0
54180,1
33130,1
42311,1
56609,1
24986,0
56432,1
27064,0
54200,1
39337,1
22822,0
34067,1
32485,1
38205,1
23706,0
39574,1
4267,0
6478,0
45650,1
8939,0
30461,1
32387,1
32586,1
29796,1
45511,1
53414,1
44320,1
10400,0
29261,0
7767,0
6290,0
13026,0
10557,0
3205,0
26134,0
58246,1
50953,1
7849,0
53801,1
20784,0
19549,0
16161,0
11137,0
56508,1
6715,0
42406,1
3989,0
32475,1
40784,1
11742,0
31821,1
13627,0
53973,1
53490,1
42008,1
34779,1
10525,0
5596,0
56536,1
42484,1
44252,1
41424,1
35515,1
16141,0
803,0
3930,0
53463,1
33928,1
39551,1
49265,1
53518,1
14375,0
40671,1
11816,0
29819,1
33076,1
12740,0
30959,1
7464,0
41886,1
5703,0
4299,0
11057,0
55586,1
22183,0
3858,0
8813,0
1071,0
10872,0
43801,1
57313,1
12907,0
1144,0
4546,0
12802,0
14667,0
24326,0
30851,1
55131,1
49450,1
24835,0
19150,0
27897,0
54859,1
12933,0
12608,0
31518,1
35803,1
32355,1
42241,1
9631,0
38297,1
22591,0
47548,1
27629,0
43262,1
24477,0
5754,0
36938,1
48095,1
34781,1
45690,1
54909,1
40906,1
43530,1
23630,0
26428,0
24537,0
24787,0
19993,0
30832,1
36927,1
17185,0
43347,1
47706,1
51967,1
16956,0
11750,0
17088,0
28823,0
51723,1
29496,1
5948,0
27099,0
18086,0
6541,0
47313,1
957,0
3190,0
6157,0
29502,1
31052,1
23541,0
6461,0
18914,0
6622,0
49577,1
22758,0
5289,0
55439,1
56864,1
32299,1
57612,1
33989,1
28985,0
45170,1
3675,0
25674,0
19269,0
53179,1
10523,0
12830,0
58128,1
24588,0
31850,1
6407,0
16935,0
12435,0
45371,1
22486,0
16410,0
4471,0
45208,1
6298,0
16249,0
4919,0
23660,0
56450,1
33899,1
43098,1
25302,0
14848,0
17645,0
40553,1
7055,0
44979,1
40206,1
23401,0
49332,1
12585,0
17366,0
44852,1
19688,0
58542,1
29807,1
13340,0
39977,1
44389,1
53091,1
56813,1
1221,0
35562,1
8777,0
58311,1
48569,1
26628,0
1963,0
33806,1
13058,0
14664,0
55966,1
22714,0
38386,1
43085,1
32974,1
57536,1
9444,0
31561,1
8908,0
28583,0
9198,0
32835,1
39113,1
40648,1
40696,1
7307,0
12698,0
23329,0
24944,0
36267,1
41781,1
9364,0
43816,1
58491,1
39300,1
19712,0
4954,0
12785,0
22789,0
143,0
58122,1
19188,0
50550,1
1170,0
23094,0
17146,0
30030,1
10670,0
19992,0
10737,0
3695,0
8550,0
4176,0
17232,0
51887,1
3803,0
1844,0
7321,0
30549,1
38090,1
30819,1
41572,1
32241,1
52664,1
13361,0
9760,0
23761,0
51513,1
41891,1
735,0
20050,0
56158,1
37997,1
54055,1
9564,0
30787,1
15958,0
47986,1
52412,1
32267,1
56820,1
4914,0
4170,0
31904,1
34477,1
12049,0
56678,1
50670,1
37358,1
12751,0
48016,1
15423,0
53865,1
21655,0
31174,1
37287,1
36658,1
41173,1
36415,1
18583,0
58091,1
11976,0
2995,0
33216,1
39140,1
5484,0
17473,0
44119,1
13055,0
56553,1
13782,0
36153,1
36140,1
22957,0
54455,1
2767,0
39720,1
43758,1
42447,1
35761,1
27359,0
50955,1
9948,0
30617,1
53686,1
20320,0
33100,1
14836,0
31049,1
41936,1
32665,1
54509,1
41313,1
24138,0
53900,1
11558,0
10880,0
32768,1
266,0
28762,0
49739,1
49945,1
55716,1
548,0
1022,0
17094,0
40125,1
20985,0
31113,1
23456,0
39922,1
33977,1
52898,1
31433,1
27339,0
54384,1
20253,0
52655,1
4332,0
56538,1
15631,0
26998,0
61,0
46644,1
54267,1
8386,0
52321,1
37765,1
41031,1
42434,1
33874,1
42224,1
58507,1
24812,0
50944,1
18456,0
42541,1
9985,0
16739,0
18926,0
29215,0
45243,1
35519,1
41652,1
18308,0
9883,0
194,0
52156,1
12143,0
41786,1
32307,1
23842,0
54149,1
34704,1
42167,1
45132,1
48134,1
18830,0
47324,1
48873,1
24277,0
39801,1
6152,0
29720,1
54181,1
45001,1
9366,0
40360,1
56389,1
21160,0
6292,0
30078,1
44728,1
31350,1
52654,1
21529,0
7134,0
373,0
21301,0
19370,0
36021,1
32732,1
22858,0
31369,1
21623,0
40011,1
34908,1
27326,0
18412,0
1201,0
24591,0
10111,0
52970,1
40780,1
31786,1
56704,1
33767,1
45860,1
26218,0
46399,1
28972,0
30564,1
53208,1
14055,0
51695,1
3460,0
17419,0
3287,0
6084,0
27143,0
50928,1
12792,0
40978,1
53744,1
45670,1
17492,0
47836,1
35497,1
32525,1
35251,1
32531,1
402,0
50236,1
23032,0
53144,1
24867,0
655,0
38595,1
42694,1
55362,1
4617,0
17213,0
20356,0
40915,1
52582,1
11043,0
19060,0
14930,0
52400,1
38688,1
58469,1
9702,0
42384,1
48286,1
31048,1
55103,1
26678,0
11759,0
34924,1
16811,0
31788,1
700,0
13720,0
8950,0
19080,0
18346,0
20650,0
12501,0
11907,0
51053,1
53342,1
18740,0
29938,1
6230,0
30359,1
11253,0
21311,0
27634,0
33575,1
3220,0
22414,0
39545,1
30742,1
18316,0
21267,0
80,0
14360,0
7493,0
400,0
573,0
6639,0
49107,1
730,0
47451,1
53401,1
51655,1
54390,1
43159,1
24530,0
9338,0
55480,1
45036,1
3435,0
49529,1
54057,1
49414,1
12177,0
41345,1
53489,1
37051,1
11118,0
13152,0
5775,0
22459,0
8470,0
43234,1
12673,0
20550,0
38765,1
44514,1
25641,0
44940,1
55722,1
2707,0
47109,1
14669,0
43811,1
8948,0
8015,0
50693,1
43130,1
15776,0
16139,0
30756,1
7633,0
41666,1
18318,0
47696,1
20350,0
8719,0
43479,1
3513,0
56493,1
14033,0
41372,1
10399,0
14737,0
42618,1
46551,1
54706,1
37567,1
6239,0
16397,0
37412,1
51338,1
36063,1
19859,0
54297,1
23591,0
3443,0
45042,1
29394,1
57254,1
27867,0
39172,1
50216,1
23882,0
36185,1
35049,1
17705,0
47796,1
11456,0
33764,1
12624,0
6199,0
27230,0
23949,0
56163,1
33039,1
3979,0
58146,1
32737,1
35740,1
9347,0
17487,0
36735,1
10944,0
41913,1
3956,0
12717,0
50751,1
54519,1
41084,1
25390,0
42570,1
53636,1
31949,1
43568,1
57865,1
43709,1
21897,0
28177,0
28070,0
50607,1
1613,0
18144,0
40198,1
57077,1
55528,1
35521,1
22629,0
57370,1
13316,0
45452,1
44862,1
22824,0
41730,1
56159,1
22820,0
6302,0
6037,0
34403,1
49595,1
12571,0
46615,1
3869,0
23087,0
6178,0
58456,1
8405,0
34132,1
51673,1
26226,0
18281,0
15062,0
24547,0
45903,1
4626,0
48634,1
32266,1
32482,1
34236,1
39586,1
55024,1
1180,0
11127,0
18593,0
13112,0
2452,0
12649,0
20303,0
49379,1
24065,0
15289,0
13005,0
7965,0
23855,0
24692,0
43679,1
49692,1
1383,0
28867,0
18570,0
25197,0
32925,1
38779,1
1368,0
46066,1
15956,0
7750,0
47725,1
29714,1
20657,0
53551,1
9480,0
23795,0
36095,1
42289,1
1657,0
30380,1
41997,1
21120,0
702,0
54520,1
38481,1
34898,1
50036,1
39797,1
20847,0
35390,1
10976,0
57408,1
12519,0
43171,1
29306,1
28970,0
40244,1
6939,0
54481,1
8993,0
14666,0
31180,1
3597,0
51342,1
58129,1
45326,1
16847,0
19317,0
8858,0
45538,1
16694,0
40853,1
56986,1
57990,1
27360,0
16911,0
39092,1
14116,0
16912,0
55049,1
24270,0
28862,0
18501,0
44699,1
33870,1
54716,1
16876,0
27431,0
50760,1
1984,0
52746,1
43389,1
21937,0
38418,1
11191,0
14581,0
56837,1
57465,1
50469,1
23962,0
50849,1
12000,0
28206,0
21387,0
5257,0
54743,1
33515,1
13896,0
25432,0
23125,0
43082,1
19273,0
26778,0
20892,0
25492,0
47722,1
20382,0
16502,0
42591,1
7645,0
28276,0
21982,0
42304,1
13776,0
28385,0
43904,1
24468,0
7505,0
20959,0
25746,0
9266,0
55006,1
27596,0
6695,0
51509,1
37874,1
33937,1
25735,0
43446,1
46288,1
5982,0
33829,1
23250,0
20791,0
13927,0
22298,0
16621,0
44641,1
14134,0
49561,1
9801,0
7120,0
40171,1
34528,1
43912,1
56767,1
1051,0
23608,0
43943,1
20397,0
4428,0
56687,1
33205,1
33317,1
16693,0
41247,1
23274,0
57570,1
57456,1
46073,1
48957,1
57512,1
5561,0
35804,1
13133,0
47715,1
34147,1
25272,0
26697,0
24905,0
36123,1
11806,0
15869,0
23631,0
46886,1
32859,1
26561,0
11330,0
23110,0
35319,1
29080,0
9455,0
7129,0
16765,0
23900,0
54599,1
50704,1
36792,1
32762,1
46119,1
53739,1
40290,1
20512,0
15194,0
40552,1
55719,1
1851,0
3470,0
17307,0
38509,1
28600,0
24742,0
44175,1
5214,0
48083,1
56460,1
13398,0
10652,0
19147,0
10216,0
42514,1
22920,0
34474,1
46011,1
34278,1
14319,0
9684,0
46784,1
32493,1
35409,1
44211,1
14576,0
40338,1
8758,0
25805,0
25725,0
46064,1
19573,0
55072,1
46231,1
264,0
8715,0
38756,1
34737,1
23084,0
873,0
21564,0
47778,1
13370,0
30674,1
35836,1
14736,0
10882,0
9615,0
46549,1
43222,1
28839,0
45456,1
1263,0
38437,1
828,0
25822,0
57599,1
56097,1
811,0
16109,0
37810,1
53923,1
15238,0
39459,1
53215,1
15325,0
38185,1
56036,1
34070,1
38740,1
12318,0
38233,1
9722,0
28315,0
55252,1
12085,0
5226,0
35993,1
55982,1
39375,1
583,0
50575,1
7130,0
33131,1
1123,0
45867,1
6665,0
1838,0
1375,0
589,0
47737,1
38065,1
56901,1
35032,1
25811,0
27004,0
13572,0
32483,1
36572,1
14515,0
55945,1
46692,1
12397,0
52778,1
40563,1
15722,0
43065,1
19204,0
24047,0
9893,0
56376,1
11937,0
42141,1
55181,1
16238,0
37731,1
10715,0
48098,1
48959,1
13814,0
53704,1
48543,1
45715,1
47898,1
10832,0
4466,0
30284,1
55400,1
4036,0
36563,1
58505,1
34336,1
53171,1
6335,0
42641,1
4078,0
54636,1
38791,1
27295,0
49336,1
5253,0
53702,1
39923,1
51457,1
55224,1
36108,1
56699,1
29876,1
37599,1
36799,1
8198,0
30257,1
22219,0
30187,1
933,0
528,0
24470,0
18682,0
27552,0
8621,0
460,0
56211,1
260,0
31964,1
45522,1
47594,1
49962,1
31351,1
17592,0
24385,0
14660,0
32764,1
30237,1
34531,1
16401,0
10879,0
12317,0
7592,0
18224,0
1040,0
53439,1
51643,1
53959,1
11537,0
15531,0
27103,0
26756,0
6203,0
18403,0
45105,1
14895,0
51489,1
37759,1
52347,1
14311,0
24527,0
35053,1
36536,1
46802,1
55052,1
18779,0
17192,0
47077,1
51451,1
22321,0
31535,1
17295,0
44185,1
4286,0
46627,1
15687,0
41689,1
31015,1
22519,0
2370,0
57102,1
11233,0
31572,1
30569,1
54540,1
28060,0
50226,1
54234,1
52863,1
36213,1
23356,0
50708,1
26979,0
37023,1
19384,0
7807,0
35042,1
24444,0
13326,0
8763,0
28063,0
57185,1
39781,1
40986,1
33396,1
54470,1
23034,0
47891,1
15957,0
26261,0
52809,1
11304,0
8107,0
56608,1
16914,0
10927,0
32253,1
18515,0
28212,0
20551,0
18829,0
15481,0
35143,1
19974,0
4695,0
57604,1
682,0
52621,1
15681,0
9538,0
47834,1
32880,1
8583,0
23765,0
41969,1
47759,1
21159,0
8886,0
48980,1
30474,1
7319,0
26145,0
11491,0
57702,1
48853,1
27228,0
34126,1
16395,0
14769,0
9027,0
7972,0
32705,1
52295,1
27113,0
45587,1
6808,0
3428,0
26762,0
43724,1
42709,1
4397,0
48429,1
33174,1
44686,1
15652,0
23674,0
47587,1
55352,1
27998,0
13186,0
41540,1
7969,0
14141,0
28892,0
31011,1
11448,0
21265,0
36510,1
7447,0
40584,1
14493,0
53352,1
4653,0
51718,1
57955,1
20949,0
20472,0
21819,0
50581,1
51530,1
29444,1
12361,0
18149,0
55515,1
19824,0
44145,1
42557,1
49575,1
37018,1
554,0
196,0
7004,0
57176,1
51450,1
20348,0
31657,1
37615,1
49809,1
15474,0
22182,0
23402,0
5343,0
39226,1
16454,0
28955,0
34846,1
34388,1
26104,0
34731,1
40512,1
51313,1
13691,0
14341,0
42717,1
42411,1
29547,1
24243,0
3432,0
5265,0
38742,1
24369,0
50999,1
6404,0
2387,0
734,0
14323,0
45101,1
40259,1
42339,1
49270,1
10505,0
25495,0
50201,1
5568,0
47135,1
9690,0
42439,1
17435,0
49745,1
57985,1
4100,0
34469,1
8412,0
55003,1
14506,0
44581,1
18780,0
9022,0
17388,0
12770,0
17576,0
32251,1
20315,0
13824,0
11408,0
19937,0
53800,1
48692,1
23409,0
30125,1
25214,0
37116,1
18138,0
26332,0
9655,0
8741,0
33831,1
10861,0
8849,0
30870,1
10653,0
56987,1
9534,0
17197,0
17884,0
4127,0
8677,0
20274,0
27761,0
55718,1
43218,1
807,0
52998,1
37688,1
58511,1
42917,1
14869,0
33197,1
19104,0
15450,0
56768,1
44909,1
40253,1
45801,1
6887,0
31087,1
6009,0
31426,1
35539,1
46537,1
20912,0
45288,1
24192,0
23836,0
37753,1
40659,1
28476,0
6490,0
35679,1
48865,1
4951,0
32902,1
46258,1
30939,1
13039,0
12404,0
14132,0
47096,1
37242,1
48159,1
43367,1
38722,1
43823,1
50710,1
31907,1
40375,1
28127,0
39023,1
47011,1
9263,0
33387,1
46917,1
12564,0
47000,1
23072,0
10469,0
19849,0
56306,1
34685,1
25630,0
24248,0
13252,0
48223,1
8074,0
2731,0
1604,0
9864,0
34675,1
3838,0
13539,0
32057,1
21203,0
54511,1
8229,0
6366,0
40909,1
19545,0
31637,1
960,0
4783,0
52741,1
34606,1
29433,1
38371,1
55349,1
45021,1
35196,1
11471,0
3019,0
54021,1
44016,1
2802,0
53336,1
23791,0
44464,1
29786,1
57277,1
34117,1
43994,1
18092,0
33609,1
55880,1
46078,1
9158,0
21601,0
27566,0
32172,1
53232,1
15860,0
9530,0
21252,0
29198,0
51949,1
38325,1
43369,1
42996,1
55335,1
53545,1
18401,0
30463,1
26297,0
9345,0
14449,0
47800,1
6277,0
52668,1
49674,1
13294,0
46468,1
45518,1
47413,1
41598,1
43697,1
52153,1
45975,1
38805,1
53094,1
24803,0
42495,1
5879,0
2121,0
42359,1
410,0
23635,0
36413,1
21503,0
44458,1
1143,0
18418,0
53556,1
57014,1
52325,1
52425,1
28532,0
45253,1
18396,0
3609,0
11844,0
6915,0
18347,0
1688,0
55582,1
4123,0
7476,0
54827,1
39662,1
6986,0
42023,1
46347,1
45188,1
24331,0
26654,0
24347,0
12657,0
9156,0
4688,0
41953,1
55779,1
25750,0
31177,1
55229,1
30800,1
24567,0
4250,0
52472,1
26656,0
41547,1
31436,1
54240,1
53228,1
20968,0
14588,0
15293,0
56936,1
40463,1
26075,0
47609,1
48460,1
33858,1
44071,1
42998,1
10374,0
20205,0
38663,1
25111,0
35632,1
58463,1
28950,0
57812,1
8023,0
43810,1
31009,1
24284,0
23048,0
29052,0
30161,1
10707,0
8634,0
30719,1
33776,1
12224,0
35046,1
52803,1
5405,0
16550,0
7603,0
48166,1
57843,1
55098,1
26463,0
49259,1
17202,0
53577,1
48299,1
27773,0
53492,1
34343,1
8284,0
12861,0
34134,1
40000,1
21070,0
23881,0
40007,1
18650,0
10263,0
38031,1
16070,0
354,0
13300,0
43073,1
55549,1
14259,0
16919,0
25284,0
53259,1
52843,1
6293,0
2521,0
51769,1
5306,0
56391,1
20475,0
13941,0
44941,1
11385,0
37555,1
41022,1
26651,0
31262,1
35164,1
53170,1
49412,1
57444,1
25654,0
23656,0
32270,1
6494,0
13488,0
41693,1
32563,1
12009,0
26550,0
44762,1
7568,0
23457,0
2900,0
38846,1
22895,0
51384,1
45725,1
4184,0
58154,1
12623,0
10242,0
23079,0
19143,0
12071,0
45463,1
48946,1
15703,0
51817,1
3671,0
37946,1
27170,0
44261,1
46327,1
1358,0
11347,0
5543,0
15968,0
34684,1
33095,1
48379,1
12106,0
868,0
24449,0
4207,0
52744,1
7740,0
56915,1
44462,1
58166,1
34211,1
39188,1
43713,1
24738,0
14720,0
47419,1
42598,1
18274,0
55584,1
2765,0
13888,0
47305,1
15126,0
23581,0
31586,1
43576,1
732,0
41317,1
2037,0
48935,1
43641,1
11058,0
25413,0
32668,1
38267,1
4939,0
10898,0
39589,1
45950,1
20836,0
31125,1
42611,1
8331,0
55482,1
28045,0
52841,1
16790,0
31055,1
30981,1
16627,0
2783,0
13835,0
8781,0
31036,1
39653,1
15230,0
883,0
2807,0
23319,0
27906,0
3034,0
4580,0
13983,0
12005,0
40121,1
37084,1
26222,0
2764,0
31896,1
1882,0
26108,0
23523,0
28676,0
45785,1
57223,1
51077,1
39869,1
34104,1
31379,1
41147,1
45190,1
41050,1
54648,1
19279,0
982,0
46171,1
25353,0
18656,0
33208,1
58290,1
33864,1
57459,1
38137,1
56304,1
55899,1
27466,0
54953,1
35433,1
37155,1
1783,0
37537,1
28456,0
23144,0
31349,1
43325,1
22679,0
16932,0
34935,1
19425,0
24840,0
54486,1
34001,1
43237,1
7077,0
51492,1
38516,1
16630,0
13609,0
43707,1
12711,0
15862,0
37130,1
21907,0
40312,1
49559,1
9395,0
44269,1
27969,0
40930,1
23847,0
7871,0
6654,0
31071,1
23047,0
14983,0
47466,1
27899,0
4664,0
30814,1
13444,0
12227,0
22565,0
30627,1
36175,1
37238,1
57574,1
13876,0
37330,1
38131,1
3532,0
41016,1
18063,0
30118,1
46310,1
15684,0
8794,0
55074,1
11719,0
17989,0
20197,0
24927,0
22539,0
8047,0
6757,0
48053,1
35786,1
19113,0
48555,1
14771,0
37923,1
43014,1
2358,0
25403,0
13939,0
58109,1
18692,0
10509,0
47563,1
2840,0
24684,0
23676,0
50321,1
1433,0
17107,0
19044,0
31930,1
25088,0
55070,1
3002,0
10969,0
52191,1
57243,1
11038,0
34953,1
31672,1
5579,0
38077,1
42429,1
12995,0
11232,0
5806,0
19278,0
1505,0
58024,1
35899,1
1482,0
19770,0
20631,0
46620,1
10387,0
36209,1
51248,1
32413,1
42671,1
16383,0
17314,0
14764,0
20842,0
57020,1
17525,0
20676,0
23968,0
12681,0
11301,0
30524,1
36723,1
48407,1
19399,0
41674,1
55546,1
25166,0
37418,1
46948,1
8140,0
58575,1
27660,0
48463,1
32333,1
24629,0
5419,0
22051,0
25026,0
27490,0
13167,0
4993,0
11796,0
31899,1
1188,0
30582,1
58384,1
20316,0
49837,1
21249,0
27823,0
36703,1
6191,0
18801,0
21430,0
9627,0
1030,0
41214,1
57114,1
54949,1
57473,1
48219,1
7768,0
46116,1
6791,0
34442,1
49048,1
8214,0
10390,0
7444,0
41495,1
43496,1
25774,0
27023,0
18853,0
40836,1
29336,1
43002,1
39103,1
28469,0
34543,1
45445,1
52333,1
39660,1
7705,0
21590,0
15019,0
12734,0
14853,0
6845,0
41884,1
39798,1
10688,0
15294,0
9356,0
32119,1
31298,1
25575,0
50586,1
43863,1
43862,1
38702,1
28147,0
18443,0
53364,1
51502,1
54798,1
58057,1
9231,0
55034,1
10649,0
56001,1
48108,1
29234,0
28613,0
54913,1
47124,1
41059,1
2302,0
50964,1
34778,1
47104,1
27456,0
22471,0
7180,0
1261,0
19714,0
11045,0
36369,1
31706,1
24046,0
5598,0
21887,0
41954,1
21722,0
57007,1
26010,0
22566,0
38368,1
41115,1
44427,1
6956,0
6437,0
38701,1
45832,1
32900,1
7658,0
50037,1
56366,1
41632,1
15784,0
45980,1
34888,1
15472,0
30291,1
48695,1
18770,0
42976,1
50463,1
4802,0
25850,0
51069,1
38014,1
17000,0
32647,1
28678,0
18613,0
41985,1
23484,0
15394,0
55180,1
47048,1
40959,1
31034,1
42639,1
40943,1
7024,0
8407,0
41977,1
30220,1
11778,0
42378,1
5687,0
20161,0
46239,1
3847,0
17974,0
28195,0
11931,0
32774,1
15952,0
35227,1
12020,0
57458,1
18575,0
36687,1
25863,0
3562,0
4766,0
12644,0
11201,0
38146,1
47231,1
394,0
9630,0
43,0
25663,0
56334,1
2553,0
41269,1
24598,0
18069,0
2418,0
23487,0
50621,1
43987,1
36667,1
26031,0
18640,0
17102,0
14542,0
16960,0
14809,0
21306,0
26739,0
940,0
22949,0
18483,0
27601,0
9289,0
28671,0
37401,1
30010,1
36137,1
28969,0
25128,0
32577,1
